"affy_hg_u133_plus_2"	"hgnc_symbol"
"38453"	"212708_at"	"MSL1"
"38454"	"206764_x_at"	"MPPE1"
"38455"	"209858_x_at"	"MPPE1"
"38456"	"213727_x_at"	"MPPE1"
"38457"	"209131_s_at"	"SNAP23"
"38458"	"214544_s_at"	"SNAP23"
"38459"	"209130_at"	"SNAP23"
"38460"	"229773_at"	"SNAP23"
"38461"	"218365_s_at"	"DARS2"
"38462"	"221630_s_at"	"DDX4"
"38463"	"211537_x_at"	"MAP3K7"
"38464"	"206854_s_at"	"MAP3K7"
"38465"	"211536_x_at"	"MAP3K7"
"38466"	"206853_s_at"	"MAP3K7"
"38467"	"1569039_s_at"	"ZNF677"
"38468"	"228974_at"	"ZNF677"
"38469"	"1560562_a_at"	"ZNF677"
"38470"	"214974_x_at"	"CXCL5"
"38471"	"215101_s_at"	"CXCL5"
"38472"	"203169_at"	"RGP1"
"38473"	"244276_at"	"KLB"
"38474"	"235708_at"	"KLB"
"38475"	"205448_s_at"	"MAP3K12"
"38476"	"205447_s_at"	"MAP3K12"
"38477"	"230921_s_at"	"MAP3K12"
"38478"	"243893_at"	"KCNC3"
"38479"	"230531_at"	"KCNC3"
"38480"	"207600_at"	"KCNC3"
"38481"	"228400_at"	"SHROOM3"
"38482"	"225548_at"	"SHROOM3"
"38483"	"244538_at"	"KCTD19"
"38484"	"235379_at"	""
"38485"	"1555866_a_at"	"HEXDC"
"38486"	"1560727_at"	"HEATR4"
"38487"	"224593_at"	"ZNF664"
"38488"	"1558816_at"	"ZNF664"
"38489"	"226141_at"	"CCDC149"
"38490"	"226139_at"	"CCDC149"
"38491"	"240095_at"	"CCDC149"
"38492"	"1553840_a_at"	"CCDC149"
"38493"	"1553839_at"	"CCDC149"
"38494"	"209899_s_at"	"PUF60"
"38495"	"229289_at"	"FAM71E1"
"38496"	"234734_s_at"	"TNRC6A"
"38497"	"1553346_a_at"	"TNRC6A"
"38498"	"224705_s_at"	"TNRC6A"
"38499"	"224704_at"	"TNRC6A"
"38500"	"1558076_at"	"SLF1"
"38501"	"223542_at"	"SLF1"
"38502"	"1568660_a_at"	"LINC01568"
"38503"	"1561303_at"	"LINC01568"
"38504"	"1562783_at"	""
"38505"	"225372_at"	"C10orf54"
"38506"	"225373_at"	"C10orf54"
"38507"	"226057_at"	"ARHGAP31"
"38508"	"226056_at"	"ARHGAP31"
"38509"	"225977_at"	"PCDH18"
"38510"	"225975_at"	"PCDH18"
"38511"	"227726_at"	"RNF166"
"38512"	"202936_s_at"	"SOX9"
"38513"	"202935_s_at"	"SOX9"
"38514"	"1570330_at"	""
"38515"	"241767_at"	""
"38516"	"202744_at"	"SLC20A2"
"38517"	"231818_x_at"	"SLC20A2"
"38518"	"200677_at"	"PTTG1IP"
"38519"	"202049_s_at"	"ZMYM4"
"38520"	"202051_s_at"	"ZMYM4"
"38521"	"202050_s_at"	"ZMYM4"
"38522"	"227689_at"	"ZNF227"
"38523"	"217403_s_at"	"ZNF227"
"38524"	"203108_at"	"GPRC5A"
"38525"	"212444_at"	"GPRC5A"
"38526"	"235563_at"	"GPRC5A"
"38527"	"230941_at"	"LINC01125"
"38528"	"209550_at"	"NDN"
"38529"	"205191_at"	"RP2"
"38530"	"226700_at"	"U2AF1L4"
"38531"	"1565320_at"	"RBMY3AP"
"38532"	"205091_x_at"	""
"38533"	"212392_s_at"	""
"38534"	"223536_at"	"PSD2"
"38535"	"1554271_a_at"	"CENPL"
"38536"	"232065_x_at"	"CENPL"
"38537"	"208693_s_at"	"GARS"
"38538"	"216590_at"	"GNAT3"
"38539"	"212502_at"	"ADO"
"38540"	"212500_at"	"ADO"
"38541"	"1553019_at"	"TMC2"
"38542"	"217059_at"	"MUC7"
"38543"	"239523_at"	"TUSC5"
"38544"	"1559471_s_at"	""
"38545"	"1559470_at"	""
"38546"	"239532_at"	""
"38547"	"218231_at"	"NAGK"
"38548"	"223642_at"	"ZIC2"
"38549"	"221547_at"	""
"38550"	"234774_at"	"R3HDML"
"38551"	"1563842_at"	"PIGG"
"38552"	"218652_s_at"	"PIGG"
"38553"	"233654_at"	"PIGG"
"38554"	"239925_at"	""
"38555"	"1561309_x_at"	""
"38556"	"1561307_at"	""
"38557"	"241781_at"	"CARNMT1"
"38558"	"228324_at"	"CARNMT1"
"38559"	"201063_at"	"RCN1"
"38560"	"1557710_at"	"SNRPCP20"
"38561"	"224157_at"	"KAAG1"
"38562"	"237326_at"	"LINC00310"
"38563"	"219189_at"	"FBXL6"
"38564"	"214007_s_at"	""
"38565"	"219782_s_at"	"ZNF771"
"38566"	"219781_s_at"	"ZNF771"
"38567"	"232561_at"	"ZNF771"
"38568"	"242301_at"	"CBLN2"
"38569"	"240967_at"	"KRTAP19-3"
"38570"	"1556410_a_at"	"KRTAP19-3"
"38571"	"230756_at"	"ZNF683"
"38572"	"227066_at"	"MOB3C"
"38573"	"243052_at"	"MOB3C"
"38574"	"207467_x_at"	"CAST"
"38575"	"208908_s_at"	"CAST"
"38576"	"212586_at"	"CAST"
"38577"	"212580_at"	"CAST"
"38578"	"1564010_at"	"CAST"
"38579"	"218733_at"	"MSL2"
"38580"	"205673_s_at"	"ASB9"
"38581"	"201519_at"	"TOMM70A"
"38582"	"201512_s_at"	"TOMM70A"
"38583"	"235455_at"	"FAM131C"
"38584"	"202314_at"	"CYP51A1"
"38585"	"216607_s_at"	"CYP51A1"
"38586"	"223235_s_at"	"SMOC2"
"38587"	"243946_at"	"SMOC2"
"38588"	"224450_s_at"	"RIOK1"
"38589"	"240646_at"	"GIMAP8"
"38590"	"235306_at"	"GIMAP8"
"38591"	"242211_x_at"	"WDR90"
"38592"	"227894_at"	"WDR90"
"38593"	"221314_at"	"GDF9"
"38594"	"224631_at"	"ZFP91-CNTF"
"38595"	"208597_at"	"ZFP91-CNTF"
"38596"	"225398_at"	"RPUSD4"
"38597"	"236109_at"	"RPUSD4"
"38598"	"228399_at"	"OSR1"
"38599"	"228378_at"	"C12orf29"
"38600"	"213701_at"	"C12orf29"
"38601"	"207252_at"	"INE1"
"38602"	"223378_at"	"GLIS2"
"38603"	"1562463_at"	""
"38604"	"207452_s_at"	"CNTN5"
"38605"	"244632_at"	"CNTN5"
"38606"	"226253_at"	"LRRC45"
"38607"	"223665_at"	"ACTRT3"
"38608"	"208332_at"	"PRY"
"38609"	"1558431_at"	"NHLRC4"
"38610"	"1556911_at"	"ALMS1-IT1"
"38611"	"1561273_at"	"HOXC-AS3"
"38612"	"205301_s_at"	"OGG1"
"38613"	"205760_s_at"	"OGG1"
"38614"	"215272_at"	"OGG1"
"38615"	"1558556_at"	"OGG1"
"38616"	"201401_s_at"	"ADRBK1"
"38617"	"38447_at"	"ADRBK1"
"38618"	"201402_at"	"ADRBK1"
"38619"	"220106_at"	"NPC1L1"
"38620"	"224305_s_at"	"NPC1L1"
"38621"	"224306_at"	"NPC1L1"
"38622"	"1555188_at"	"MTUS2-AS1"
"38623"	"242247_at"	"METTL15P1"
"38624"	"205787_x_at"	"ZC3H11A"
"38625"	"243648_at"	"ZC3H11A"
"38626"	"205788_s_at"	"ZC3H11A"
"38627"	"1565867_a_at"	"ZC3H11A"
"38628"	"205380_at"	""
"38629"	"236260_at"	""
"38630"	"236162_at"	""
"38631"	"223809_at"	"RGS18"
"38632"	"211996_s_at"	"NPIPB5"
"38633"	"231989_s_at"	"NPIPB5"
"38634"	"215123_at"	"NPIPB5"
"38635"	"235167_at"	"NPIPB5"
"38636"	"215002_at"	"NPIPB5"
"38637"	"235060_at"	"NPIPB5"
"38638"	"215921_at"	"NPIPB5"
"38639"	"215920_s_at"	"NPIPB5"
"38640"	"208816_x_at"	"ANXA2P2"
"38641"	"214933_at"	"CACNA1A"
"38642"	"206399_x_at"	"CACNA1A"
"38643"	"210770_s_at"	"CACNA1A"
"38644"	"1558944_at"	"CACNA1A"
"38645"	"1558945_s_at"	"CACNA1A"
"38646"	"1569741_at"	"LINC01477"
"38647"	"239590_x_at"	""
"38648"	"38691_s_at"	"SFTPC"
"38649"	"214387_x_at"	"SFTPC"
"38650"	"205982_x_at"	"SFTPC"
"38651"	"211735_x_at"	"SFTPC"
"38652"	"215454_x_at"	"SFTPC"
"38653"	"214696_at"	"MIR22HG"
"38654"	"1557727_at"	"PCBP1-AS1"
"38655"	"235137_at"	"PCBP1-AS1"
"38656"	"240017_at"	"PCBP1-AS1"
"38657"	"227969_at"	"PCBP1-AS1"
"38658"	"1568640_at"	"PCBP1-AS1"
"38659"	"235482_at"	"PCBP1-AS1"
"38660"	"200911_s_at"	"TACC1"
"38661"	"217437_s_at"	"TACC1"
"38662"	"1554690_a_at"	"TACC1"
"38663"	"242290_at"	"TACC1"
"38664"	"219405_at"	"TRIM68"
"38665"	"207025_at"	"GJC2"
"38666"	"1556962_at"	"ONECUT3"
"38667"	"234109_x_at"	"ONECUT3"
"38668"	"201000_at"	"AARS"
"38669"	"1558977_at"	""
"38670"	"209794_at"	"SRGAP3"
"38671"	"215550_at"	"SRGAP3"
"38672"	"232869_at"	"SRGAP3"
"38673"	"1563595_at"	"SRGAP3"
"38674"	"239094_at"	""
"38675"	"209043_at"	"PAPSS1"
"38676"	"219831_at"	""
"38677"	"1555668_a_at"	"PARK2"
"38678"	"207058_s_at"	"PARK2"
"38679"	"1554855_at"	"PARK2"
"38680"	"220881_at"	""
"38681"	"210891_s_at"	"GTF2I"
"38682"	"201065_s_at"	"GTF2I"
"38683"	"210892_s_at"	"GTF2I"
"38684"	"239161_at"	"FDX1"
"38685"	"203646_at"	"FDX1"
"38686"	"203647_s_at"	"FDX1"
"38687"	"243729_at"	""
"38688"	"242874_at"	""
"38689"	"232664_at"	"LINC00954"
"38690"	"228242_at"	"N4BP2"
"38691"	"231996_at"	"N4BP2"
"38692"	"212627_s_at"	"EXOSC7"
"38693"	"213648_at"	"EXOSC7"
"38694"	"205200_at"	"EXOSC7"
"38695"	"222214_at"	""
"38696"	"218479_s_at"	"XPO4"
"38697"	"222649_at"	"XPO4"
"38698"	"200814_at"	"PSME1"
"38699"	"1566689_at"	""
"38700"	"237400_at"	""
"38701"	"208650_s_at"	"CD24P4"
"38702"	"209772_s_at"	"CD24P4"
"38703"	"1553321_a_at"	"SULT1C4"
"38704"	"232636_at"	"SLITRK4"
"38705"	"230680_at"	"SLITRK4"
"38706"	"207046_at"	"HIST2H4A"
"38707"	"219894_at"	"MAGEL2"
"38708"	"223926_at"	"KIF2B"
"38709"	"210956_at"	"NPY4R"
"38710"	"222926_at"	"DCDC2"
"38711"	"222925_at"	"DCDC2"
"38712"	"1552337_s_at"	"HOXD4"
"38713"	"212302_at"	"RTF1"
"38714"	"230832_at"	"RTF1"
"38715"	"212301_at"	"RTF1"
"38716"	"219460_s_at"	"TMEM127"
"38717"	"222887_s_at"	"TMEM127"
"38718"	"235659_at"	"TMEM127"
"38719"	"216266_s_at"	"ARFGEF1"
"38720"	"202955_s_at"	"ARFGEF1"
"38721"	"202956_at"	"ARFGEF1"
"38722"	"243220_at"	"ARFGEF1"
"38723"	"225291_at"	"PNPT1"
"38724"	"203515_s_at"	"PMVK"
"38725"	"1554970_at"	"PDILT"
"38726"	"228094_at"	"AMICA1"
"38727"	"218338_at"	"PHC1P1"
"38728"	"1553131_a_at"	"GATA4"
"38729"	"205517_at"	"GATA4"
"38730"	"1570276_a_at"	"GATA4"
"38731"	"233905_at"	"SUN5"
"38732"	"234504_at"	"SUN5"
"38733"	"237188_x_at"	"SUN5"
"38734"	"242668_x_at"	"SUN5"
"38735"	"240862_at"	"RASGRP4"
"38736"	"226839_at"	"NR2C2AP"
"38737"	"210058_at"	"MAPK13"
"38738"	"210059_s_at"	"MAPK13"
"38739"	"237598_at"	"SEC1P"
"38740"	"217846_at"	"QARS"
"38741"	"236315_at"	""
"38742"	"1562698_x_at"	""
"38743"	"1562697_at"	""
"38744"	"212057_at"	"GSE1"
"38745"	"212056_at"	"GSE1"
"38746"	"228802_at"	"RBPMS2"
"38747"	"217206_at"	"CYCSP19"
"38748"	"214392_at"	"IRGC"
"38749"	"217623_at"	"MYLK3"
"38750"	"238834_at"	"MYLK3"
"38751"	"1562411_at"	"MYLK3"
"38752"	"1568925_at"	"MYLK3"
"38753"	"1568926_x_at"	"MYLK3"
"38754"	"207757_at"	"ZFP2"
"38755"	"211460_at"	"TTTY9B"
"38756"	"210642_at"	"CCIN"
"38757"	"205154_at"	"LRRN2"
"38758"	"211320_s_at"	"PTPRU"
"38759"	"1556679_at"	""
"38760"	"212989_at"	"SGMS1"
"38761"	"243815_at"	"PGBD4"
"38762"	"224743_at"	"IMPAD1"
"38763"	"218516_s_at"	"IMPAD1"
"38764"	"222654_at"	"IMPAD1"
"38765"	"224744_at"	"IMPAD1"
"38766"	"222655_s_at"	"IMPAD1"
"38767"	"221873_at"	"ZNF143"
"38768"	"229559_at"	"PPM1N"
"38769"	"1552674_at"	"DIRC1"
"38770"	"206739_at"	""
"38771"	"216526_x_at"	"HLA-C"
"38772"	"229060_at"	"YPEL2"
"38773"	"227020_at"	"YPEL2"
"38774"	"1556420_s_at"	"YPEL2"
"38775"	"222997_s_at"	"MRPS21"
"38776"	"208813_at"	"GOT1"
"38777"	"231887_s_at"	"PALD1"
"38778"	"202919_at"	"MOB4"
"38779"	"202918_s_at"	"MOB4"
"38780"	"221652_s_at"	"ASUN"
"38781"	"230650_at"	"SLCO5A1"
"38782"	"220984_s_at"	"SLCO5A1"
"38783"	"206505_at"	"UGT2B4"
"38784"	"231525_at"	"IQCF5"
"38785"	"34726_at"	"CACNB3"
"38786"	"209530_at"	"CACNB3"
"38787"	"1564300_at"	"IQCF5-AS1"
"38788"	"206739_at"	"HOXC5"
"38789"	"235587_at"	"PAXIP1-AS1"
"38790"	"223361_at"	"ABRACL"
"38791"	"226907_at"	"PPP1R14C"
"38792"	"229605_at"	""
"38793"	"235991_at"	""
"38794"	"201872_s_at"	""
"38795"	"209386_at"	"TM4SF1"
"38796"	"215034_s_at"	"TM4SF1"
"38797"	"209387_s_at"	"TM4SF1"
"38798"	"215033_at"	"TM4SF1"
"38799"	"211417_x_at"	"GGTLC5P"
"38800"	"215603_x_at"	"GGTLC5P"
"38801"	"209919_x_at"	"GGTLC5P"
"38802"	"208284_x_at"	"GGTLC5P"
"38803"	"207131_x_at"	"GGTLC5P"
"38804"	"242522_at"	"TCF24"
"38805"	"215288_at"	"TRPC2"
"38806"	"207446_at"	"TLR6"
"38807"	"239021_at"	"TLR6"
"38808"	"229105_at"	"GPR39"
"38809"	"229104_s_at"	"GPR39"
"38810"	"208600_s_at"	"GPR39"
"38811"	"205529_s_at"	"RUNX1T1"
"38812"	"216831_s_at"	"RUNX1T1"
"38813"	"242845_at"	"RUNX1T1"
"38814"	"228827_at"	"RUNX1T1"
"38815"	"205528_s_at"	"RUNX1T1"
"38816"	"216832_at"	"RUNX1T1"
"38817"	"1564642_at"	"RUNX1T1"
"38818"	"206606_at"	"LIPC"
"38819"	"206380_s_at"	"CFP"
"38820"	"218363_at"	"EXD2"
"38821"	"1555808_a_at"	"EXD2"
"38822"	"229131_at"	"EXD2"
"38823"	"209567_at"	"ADHFE1"
"38824"	"227113_at"	"ADHFE1"
"38825"	"208381_s_at"	"SGPL1"
"38826"	"212321_at"	"SGPL1"
"38827"	"212322_at"	"SGPL1"
"38828"	"202043_s_at"	"SMS"
"38829"	"1561499_at"	""
"38830"	"207063_at"	"TTTY14"
"38831"	"224003_at"	"TTTY14"
"38832"	"1569885_at"	"LINC00882"
"38833"	"223113_at"	"TMEM138"
"38834"	"221950_at"	"EMX2"
"38835"	"238599_at"	"IRAK1BP1"
"38836"	"1557174_a_at"	"IRAK1BP1"
"38837"	"1560397_s_at"	"KLHL6"
"38838"	"1560396_at"	"KLHL6"
"38839"	"228167_at"	"KLHL6"
"38840"	"1555275_a_at"	"KLHL6"
"38841"	"214527_s_at"	"PQBP1"
"38842"	"207769_s_at"	"PQBP1"
"38843"	"210499_s_at"	"PQBP1"
"38844"	"1557289_s_at"	"GTF2IRD2B"
"38845"	"228765_at"	"GTF2IRD2B"
"38846"	"215569_at"	"GTF2IRD2B"
"38847"	"218790_s_at"	"TMLHE"
"38848"	"222744_s_at"	"TMLHE"
"38849"	"1554206_at"	"TMLHE"
"38850"	"218095_s_at"	"TMEM165"
"38851"	"222515_x_at"	"TMEM165"
"38852"	"226825_s_at"	"TMEM165"
"38853"	"230657_at"	"TMEM165"
"38854"	"216313_at"	"PCDHB17P"
"38855"	"1556706_at"	""
"38856"	"223927_at"	"PCDHB9"
"38857"	"232690_at"	""
"38858"	"223783_s_at"	"DBIL5P"
"38859"	"221319_at"	"PCDHB8"
"38860"	"234303_s_at"	"GPR85"
"38861"	"219898_at"	"GPR85"
"38862"	"235940_at"	"C9orf64"
"38863"	"223697_x_at"	"C9orf64"
"38864"	"203627_at"	"IGF1R"
"38865"	"225330_at"	"IGF1R"
"38866"	"203628_at"	"IGF1R"
"38867"	"243358_at"	"IGF1R"
"38868"	"208441_at"	"IGF1R"
"38869"	"226647_at"	"TMEM25"
"38870"	"238514_at"	"TMEM25"
"38871"	"231153_at"	"C16orf86"
"38872"	"224460_s_at"	"L2HGDH"
"38873"	"224459_at"	"L2HGDH"
"38874"	"220089_at"	"L2HGDH"
"38875"	"229493_at"	"HOXD-AS2"
"38876"	"208524_at"	"GPR15"
"38877"	"1562122_at"	""
"38878"	"237709_at"	""
"38879"	"202712_s_at"	"CKMT1B"
"38880"	"234519_at"	"NOBOX"
"38881"	"203428_s_at"	"ASF1A"
"38882"	"203427_at"	"ASF1A"
"38883"	"239579_at"	"EPHX4"
"38884"	"207310_s_at"	"NOS1"
"38885"	"231916_at"	"NOS1"
"38886"	"207309_at"	"NOS1"
"38887"	"239132_at"	"NOS1"
"38888"	"240911_at"	"NOS1"
"38889"	"1560974_s_at"	"NOS1"
"38890"	"202920_at"	"ANK2"
"38891"	"202921_s_at"	"ANK2"
"38892"	"215331_at"	"MYH15"
"38893"	"236270_at"	"NFATC4"
"38894"	"205897_at"	"NFATC4"
"38895"	"213345_at"	"NFATC4"
"38896"	"239303_at"	"PIWIL2"
"38897"	"220686_s_at"	"PIWIL2"
"38898"	"206602_s_at"	""
"38899"	"206601_s_at"	""
"38900"	"217076_s_at"	""
"38901"	"1552337_s_at"	""
"38902"	"1561450_at"	""
"38903"	"227461_at"	"STON2"
"38904"	"1552543_a_at"	"STON2"
"38905"	"218969_at"	"CORO7-PAM16"
"38906"	"217000_at"	"KRT18P50"
"38907"	"206914_at"	"CRTAM"
"38908"	"213377_x_at"	"RPS12"
"38909"	"218475_at"	"TRMT2A"
"38910"	"208636_at"	"ACTN1"
"38911"	"208637_x_at"	"ACTN1"
"38912"	"211160_x_at"	"ACTN1"
"38913"	"200943_at"	"ACTN1"
"38914"	"205145_s_at"	"MYL5"
"38915"	"202896_s_at"	"SIRPA"
"38916"	"202895_s_at"	"SIRPA"
"38917"	"202897_at"	"SIRPA"
"38918"	"212515_s_at"	""
"38919"	"1569590_at"	"DOCK5"
"38920"	"1570078_a_at"	"DOCK5"
"38921"	"219921_s_at"	"DOCK5"
"38922"	"230263_s_at"	"DOCK5"
"38923"	"219249_s_at"	"FKBP10"
"38924"	"205604_at"	"HOXD9"
"38925"	"214156_at"	"MYRIP"
"38926"	"227556_at"	"NME7"
"38927"	"219553_at"	"NME7"
"38928"	"224631_at"	"ZFP91"
"38929"	"208597_at"	"ZFP91"
"38930"	"224636_at"	"ZFP91"
"38931"	"1564897_at"	"TNR"
"38932"	"213841_at"	"TNR"
"38933"	"206990_at"	"TNR"
"38934"	"206851_at"	"RNASE3"
"38935"	"229592_at"	"LINC01569"
"38936"	"206023_at"	"NMU"
"38937"	"220864_s_at"	"NDUFA13"
"38938"	"232016_at"	""
"38939"	"1557753_at"	""
"38940"	"1557421_at"	""
"38941"	"216254_at"	""
"38942"	"203859_s_at"	"PALM"
"38943"	"1569794_at"	""
"38944"	"1564044_at"	"KNCN"
"38945"	"202600_s_at"	"NRIP1"
"38946"	"202599_s_at"	"NRIP1"
"38947"	"1565775_at"	""
"38948"	"215926_x_at"	"SNAPC4"
"38949"	"205658_s_at"	"SNAPC4"
"38950"	"219673_at"	"MCM9"
"38951"	"1553759_at"	"MCM9"
"38952"	"203384_s_at"	"GOLGA1"
"38953"	"203383_s_at"	"GOLGA1"
"38954"	"237265_at"	"MEIOB"
"38955"	"226073_at"	"TMEM218"
"38956"	"235654_at"	"TMEM218"
"38957"	"205094_at"	"PEX12"
"38958"	"227522_at"	"CMBL"
"38959"	"213342_at"	"YAP1"
"38960"	"224895_at"	"YAP1"
"38961"	"224894_at"	"YAP1"
"38962"	"1559753_at"	""
"38963"	"221121_at"	""
"38964"	"234369_at"	"OR4F29"
"38965"	"221487_s_at"	"ENSAP2"
"38966"	"228851_s_at"	"ENSAP2"
"38967"	"210862_s_at"	"SARDH"
"38968"	"210063_at"	"SARDH"
"38969"	"211322_s_at"	"SARDH"
"38970"	"207889_at"	"SARDH"
"38971"	"208771_s_at"	"LTA4H"
"38972"	"231283_at"	"MGAT4A"
"38973"	"226039_at"	"MGAT4A"
"38974"	"219797_at"	"MGAT4A"
"38975"	"1569136_at"	"MGAT4A"
"38976"	"206131_at"	"CLPS"
"38977"	"242916_at"	"CNTRL"
"38978"	"205642_at"	"CNTRL"
"38979"	"1562478_at"	"LINC00659"
"38980"	"208250_s_at"	"DMBT1"
"38981"	"216323_x_at"	"TUBA3E"
"38982"	"206938_at"	"SRD5A2"
"38983"	"235945_at"	"SRD5A2"
"38984"	"227284_at"	"ZNF766"
"38985"	"223407_at"	"ENKD1"
"38986"	"232686_at"	"SIGLEC17P"
"38987"	"222149_x_at"	"GOLGA8G"
"38988"	"227208_at"	"CCDC84"
"38989"	"217773_s_at"	"NDUFA4"
"38990"	"202946_s_at"	"BTBD3"
"38991"	"1556899_at"	"PRMT5-AS1"
"38992"	"223025_s_at"	"AP1M1"
"38993"	"223024_at"	"AP1M1"
"38994"	"1560850_at"	""
"38995"	"1560797_s_at"	"TMLHE-AS1"
"38996"	"1557875_at"	"CASC17"
"38997"	"223065_s_at"	"STARD3NL"
"38998"	"1561289_at"	"MIR4290HG"
"38999"	"238051_x_at"	"PWWP2B"
"39000"	"227999_at"	"PWWP2B"
"39001"	"1570133_at"	""
"39002"	"218034_at"	"FIS1"
"39003"	"1560071_a_at"	""
"39004"	"1557874_at"	"GRID1-AS1"
"39005"	"1552335_at"	"CATSPER1"
"39006"	"228422_at"	"LHFPL4"
"39007"	"207866_at"	"BMP8A"
"39008"	"220684_at"	"TBX21"
"39009"	"206276_at"	"LY6D"
"39010"	"222257_s_at"	"ACE2"
"39011"	"219962_at"	"ACE2"
"39012"	"205002_at"	"AHDC1"
"39013"	"243793_at"	"AHDC1"
"39014"	"218007_s_at"	"RPS27L"
"39015"	"238935_at"	"RPS27L"
"39016"	"222717_at"	"SDPR"
"39017"	"218711_s_at"	"SDPR"
"39018"	"209016_s_at"	"KRT7"
"39019"	"219772_s_at"	"SMPX"
"39020"	"1554892_a_at"	"MS4A3"
"39021"	"210254_at"	"MS4A3"
"39022"	"226623_at"	"PHYHIPL"
"39023"	"203222_s_at"	"TLE1"
"39024"	"203221_at"	"TLE1"
"39025"	"203220_s_at"	"TLE1"
"39026"	"228284_at"	"TLE1"
"39027"	"235015_at"	"ZDHHC9"
"39028"	"222451_s_at"	"ZDHHC9"
"39029"	"1563112_at"	""
"39030"	"231886_at"	"SEPT14P13"
"39031"	"242445_at"	"FGD4"
"39032"	"230559_x_at"	"FGD4"
"39033"	"227948_at"	"FGD4"
"39034"	"235914_at"	"SYNPO"
"39035"	"235128_at"	"SYNPO"
"39036"	"202796_at"	"SYNPO"
"39037"	"201492_s_at"	"RPL41"
"39038"	"204565_at"	"ACOT13"
"39039"	"1553979_at"	"ZNF121"
"39040"	"226153_s_at"	"CNOT6L"
"39041"	"227119_at"	"CNOT6L"
"39042"	"238438_at"	"CNOT6L"
"39043"	"1553267_a_at"	"CNOT6L"
"39044"	"1553266_at"	"CNOT6L"
"39045"	"225810_at"	"MTMR10"
"39046"	"220286_at"	"MTMR10"
"39047"	"220307_at"	"CD244"
"39048"	"234320_at"	"CD244"
"39049"	"37965_at"	"PARVB"
"39050"	"216253_s_at"	"PARVB"
"39051"	"37966_at"	"PARVB"
"39052"	"204629_at"	"PARVB"
"39053"	"229822_at"	"PARVB"
"39054"	"209414_at"	"FZR1"
"39055"	"211865_s_at"	"FZR1"
"39056"	"209415_at"	"FZR1"
"39057"	"209416_s_at"	"FZR1"
"39058"	"209662_at"	"CETN3"
"39059"	"223438_s_at"	"PPARA"
"39060"	"226978_at"	"PPARA"
"39061"	"206870_at"	"PPARA"
"39062"	"1558631_at"	"PPARA"
"39063"	"1556064_at"	"PPARA"
"39064"	"244689_at"	"PPARA"
"39065"	"223437_at"	"PPARA"
"39066"	"237142_at"	"PPARA"
"39067"	"210771_at"	"PPARA"
"39068"	"231789_at"	"PCDHB15"
"39069"	"240445_at"	"PCDHB15"
"39070"	"233873_x_at"	"MTPAP"
"39071"	"218947_s_at"	"MTPAP"
"39072"	"222794_x_at"	"MTPAP"
"39073"	"209283_at"	"CRYAB"
"39074"	"240300_at"	"TK2"
"39075"	"204227_s_at"	"TK2"
"39076"	"204277_s_at"	"TK2"
"39077"	"204276_at"	"TK2"
"39078"	"221011_s_at"	"LBH"
"39079"	"206517_at"	"CDH16"
"39080"	"207523_at"	"C6orf10"
"39081"	"244676_s_at"	"MTUS2"
"39082"	"214961_at"	"MTUS2"
"39083"	"1554755_a_at"	"MTUS2"
"39084"	"216333_x_at"	"TNXA"
"39085"	"206093_x_at"	"TNXA"
"39086"	"216339_s_at"	"TNXA"
"39087"	"208609_s_at"	"TNXA"
"39088"	"213451_x_at"	"TNXA"
"39089"	"1559936_at"	""
"39090"	"201568_at"	"UQCRQ"
"39091"	"242601_at"	"HEPACAM2"
"39092"	"1555985_at"	"C17orf64"
"39093"	"218148_at"	"CENPT"
"39094"	"226788_at"	"CENPT"
"39095"	"202209_at"	"LSM3"
"39096"	"236363_at"	"LSM3"
"39097"	"236352_at"	"VGLL2"
"39098"	"204826_at"	"CCNF"
"39099"	"204827_s_at"	"CCNF"
"39100"	"236706_at"	"LYG1"
"39101"	"212784_at"	"CIC"
"39102"	"1554980_a_at"	"ATF3"
"39103"	"202672_s_at"	"ATF3"
"39104"	"1554420_at"	"ATF3"
"39105"	"208597_at"	"CNTF"
"39106"	"1556244_s_at"	""
"39107"	"210176_at"	"TLR1"
"39108"	"218133_s_at"	"NIF3L1"
"39109"	"221563_at"	"DUSP10"
"39110"	"215501_s_at"	"DUSP10"
"39111"	"207079_s_at"	"MED6"
"39112"	"210104_at"	"MED6"
"39113"	"207078_at"	"MED6"
"39114"	"1569900_at"	""
"39115"	"1569693_at"	"BTBD8"
"39116"	"207353_s_at"	"HMX1"
"39117"	"207810_at"	"F13B"
"39118"	"218903_s_at"	"NABP2"
"39119"	"226828_s_at"	"HEYL"
"39120"	"220662_s_at"	"HEYL"
"39121"	"224078_at"	"HIATL1"
"39122"	"223073_at"	"HIATL1"
"39123"	"233992_x_at"	"ZNF445"
"39124"	"229766_at"	"ZNF445"
"39125"	"209752_at"	"REG1A"
"39126"	"224947_at"	"RNF26"
"39127"	"224338_s_at"	"RNF26"
"39128"	"1563753_at"	"BPI"
"39129"	"244231_at"	"BPI"
"39130"	"205557_at"	"BPI"
"39131"	"208567_s_at"	"KCNJ18"
"39132"	"207110_at"	"KCNJ18"
"39133"	"217361_at"	"PRKAR1AP"
"39134"	"202633_at"	"TOPBP1"
"39135"	"1569454_a_at"	""
"39136"	"1561757_a_at"	""
"39137"	"243188_at"	"ZNF283"
